Hour,Date,X,Y,Z,,,,
,05/05/2025  02:20:00 p. m.,Magnetic Field in Y-Axis : 65321,,,,,,
,05/05/2025  02:20:00 p. m.,Magnetic Field in Z-Axis : 65368,,,,,,
,05/05/2025  02:30:00 p. m.,Magnetic Field in X-Axis : 65428,,,,,,
,05/05/2025  02:30:00 p. m.,Magnetic Field in Y-Axis : 65356,,,,,,
,05/05/2025  02:30:00 p. m.,Magnetic Field in Z-Axis : 65401,,,,,,
,05/05/2025  02:40:00 p. m.,Magnetic Field in X-Axis : 65418,,,,,,
,05/05/2025  02:40:00 p. m.,Magnetic Field in Y-Axis : 65327,,,,,,
,05/05/2025  02:40:00 p. m.,Magnetic Field in Z-Axis : 65475,,,,,,
,05/05/2025  02:50:00 p. m.,Magnetic Field in X-Axis : 65412,,,,,,
,05/05/2025  02:50:00 p. m.,Magnetic Field in Y-Axis : 65320,,,,,,
,05/05/2025  02:50:00 p. m.,Magnetic Field in Z-Axis : 65449,,,,,,
,05/05/2025  03:00:00 p. m.,Magnetic Field in X-Axis : 65419,,,,,,
,05/05/2025  03:00:00 p. m.,Magnetic Field in Y-Axis : 65336,,,,,,
,05/05/2025  03:00:00 p. m.,Magnetic Field in Z-Axis : 65434,,,,,,
,05/05/2025  03:10:00 p. m.,Magnetic Field in X-Axis : 65424,,,,,,
,05/05/2025  03:10:00 p. m.,Magnetic Field in Y-Axis : 65323,,,,,,
,05/05/2025  03:10:00 p. m.,Magnetic Field in Z-Axis : 65399,,,,,,
,05/05/2025  03:20:00 p. m.,Magnetic Field in X-Axis : 65405,,,,,,
,05/05/2025  03:20:00 p. m.,Magnetic Field in Y-Axis : 65350,,,,,,
,05/05/2025  03:20:00 p. m.,Magnetic Field in Z-Axis : 65382,,,,,,
,05/05/2025  03:30:00 p. m.,Magnetic Field in X-Axis : 65428,,,,,,
,05/05/2025  03:30:00 p. m.,Magnetic Field in Y-Axis : 65358,,,,,,
,05/05/2025  03:30:00 p. m.,Magnetic Field in Z-Axis : 65454,,,,,,
,05/05/2025  03:40:00 p. m.,Magnetic Field in X-Axis : 65409,,,,,,
,05/05/2025  03:40:00 p. m.,Magnetic Field in Y-Axis : 65345,,,,,,
,05/05/2025  03:40:00 p. m.,Magnetic Field in Z-Axis : 65382,,,,,,
,05/05/2025  03:50:00 p. m.,Magnetic Field in X-Axis : 65406,,,,,,
,05/05/2025  03:50:00 p. m.,Magnetic Field in Y-Axis : 65322,,,,,,
,05/05/2025  03:50:00 p. m.,Magnetic Field in Z-Axis : 65408,,,,,,
,05/05/2025  04:00:00 p. m.,Magnetic Field in X-Axis : 65412,,,,,,
,05/05/2025  04:00:00 p. m.,Magnetic Field in Y-Axis : 65347,,,,,,
,05/05/2025  04:00:00 p. m.,Magnetic Field in Z-Axis : 65421,,,,,,
,05/05/2025  04:10:00 p. m.,Magnetic Field in X-Axis : 65419,,,,,,
,05/05/2025  04:10:00 p. m.,Magnetic Field in Y-Axis : 65347,,,,,,
,05/05/2025  04:10:00 p. m.,Magnetic Field in Z-Axis : 65435,,,,,,
,05/05/2025  04:20:00 p. m.,Magnetic Field in X-Axis : 65428,,,,,,
,05/05/2025  04:20:00 p. m.,Magnetic Field in Y-Axis : 65358,,,,,,
,05/05/2025  04:20:00 p. m.,Magnetic Field in Z-Axis : 65364,,,,,,
,05/05/2025  04:30:00 p. m.,Magnetic Field in X-Axis : 65402,,,,,,
,05/05/2025  04:30:00 p. m.,Magnetic Field in Y-Axis : 65332,,,,,,
,05/05/2025  04:30:00 p. m.,Magnetic Field in Z-Axis : 65455,,,,,,
,05/05/2025  04:40:00 p. m.,Magnetic Field in X-Axis : 65429,,,,,,
,05/05/2025  04:40:00 p. m.,Magnetic Field in Y-Axis : 65344,,,,,,
,05/05/2025  04:40:00 p. m.,Magnetic Field in Z-Axis : 65419,,,,,,
,05/05/2025  04:50:00 p. m.,Magnetic Field in X-Axis : 65400,,,,,,
,05/05/2025  04:50:00 p. m.,Magnetic Field in Y-Axis : 65357,,,,,,
,05/05/2025  04:50:00 p. m.,Magnetic Field in Z-Axis : 65369,,,,,,
,05/05/2025  05:00:00 p. m.,Magnetic Field in X-Axis : 65425,,,,,,
,05/05/2025  05:00:00 p. m.,Magnetic Field in Y-Axis : 65351,,,,,,
,05/05/2025  05:00:00 p. m.,Magnetic Field in Z-Axis : 65408,,,,,,
,05/05/2025  05:10:00 p. m.,Magnetic Field in X-Axis : 65428,,,,,,
,05/05/2025  05:10:00 p. m.,Magnetic Field in Y-Axis : 65340,,,,,,
,05/05/2025  05:10:00 p. m.,Magnetic Field in Z-Axis : 65443,,,,,,
,05/05/2025  05:20:00 p. m.,Magnetic Field in X-Axis : 65421,,,,,,
,05/05/2025  05:20:00 p. m.,Magnetic Field in Y-Axis : 65340,,,,,,
,05/05/2025  05:20:00 p. m.,Magnetic Field in Z-Axis : 65438,,,,,,
,05/05/2025  05:30:00 p. m.,Magnetic Field in X-Axis : 65427,,,,,,
,05/05/2025  05:30:00 p. m.,Magnetic Field in Y-Axis : 65356,,,,,,
,05/05/2025  05:30:00 p. m.,Magnetic Field in Z-Axis : 65399,,,,,,
,05/05/2025  05:40:00 p. m.,Magnetic Field in X-Axis : 65402,,,,,,
,05/05/2025  05:40:00 p. m.,Magnetic Field in Y-Axis : 65338,,,,,,
,05/05/2025  05:40:00 p. m.,Magnetic Field in Z-Axis : 65383,,,,,,
,05/05/2025  05:50:00 p. m.,Magnetic Field in X-Axis : 65424,,,,,,
,05/05/2025  05:50:00 p. m.,Magnetic Field in Y-Axis : 65337,,,,,,
,05/05/2025  05:50:00 p. m.,Magnetic Field in Z-Axis : 65410,,,,,,
,05/05/2025  06:00:00 p. m.,Magnetic Field in X-Axis : 65408,,,,,,
,05/05/2025  06:00:00 p. m.,Magnetic Field in Y-Axis : 65333,,,,,,
,05/05/2025  06:00:00 p. m.,Magnetic Field in Z-Axis : 65378,,,,,,
,05/05/2025  06:10:00 p. m.,Magnetic Field in X-Axis : 65430,,,,,,
,05/05/2025  06:10:00 p. m.,Magnetic Field in Y-Axis : 65320,,,,,,
,05/05/2025  06:10:00 p. m.,Magnetic Field in Z-Axis : 65417,,,,,,
,05/05/2025  06:20:00 p. m.,Magnetic Field in X-Axis : 65421,,,,,,
,05/05/2025  06:20:00 p. m.,Magnetic Field in Y-Axis : 65322,,,,,,
,05/05/2025  06:20:00 p. m.,Magnetic Field in Z-Axis : 65379,,,,,,
,05/05/2025  06:30:00 p. m.,Magnetic Field in X-Axis : 65422,,,,,,
,05/05/2025  06:30:00 p. m.,Magnetic Field in Y-Axis : 65330,,,,,,
,05/05/2025  06:30:00 p. m.,Magnetic Field in Z-Axis : 65375,,,,,,
,05/05/2025  06:40:00 p. m.,Magnetic Field in X-Axis : 65409,,,,,,
,05/05/2025  06:40:00 p. m.,Magnetic Field in Y-Axis : 65351,,,,,,
,05/05/2025  06:40:00 p. m.,Magnetic Field in Z-Axis : 65379,,,,,,
,05/05/2025  06:50:00 p. m.,Magnetic Field in X-Axis : 65407,,,,,,
,05/05/2025  06:50:00 p. m.,Magnetic Field in Y-Axis : 65357,,,,,,
,05/05/2025  06:50:00 p. m.,Magnetic Field in Z-Axis : 65439,,,,,,
,05/05/2025  07:00:00 p. m.,Magnetic Field in X-Axis : 65423,,,,,,
,05/05/2025  07:00:00 p. m.,Magnetic Field in Y-Axis : 65347,,,,,,
,05/05/2025  07:00:00 p. m.,Magnetic Field in Z-Axis : 65371,,,,,,
,05/05/2025  07:10:00 p. m.,Magnetic Field in X-Axis : 65425,,,,,,
,05/05/2025  07:10:00 p. m.,Magnetic Field in Y-Axis : 65347,,,,,,
,05/05/2025  07:10:00 p. m.,Magnetic Field in Z-Axis : 65399,,,,,,
,05/05/2025  07:20:00 p. m.,Magnetic Field in X-Axis : 65425,,,,,,
,05/05/2025  07:20:00 p. m.,Magnetic Field in Y-Axis : 65327,,,,,,
,05/05/2025  07:20:00 p. m.,Magnetic Field in Z-Axis : 65421,,,,,,
,05/05/2025  07:30:00 p. m.,Magnetic Field in X-Axis : 65427,,,,,,
,05/05/2025  07:30:00 p. m.,Magnetic Field in Y-Axis : 65347,,,,,,
,05/05/2025  07:30:00 p. m.,Magnetic Field in Z-Axis : 65455,,,,,,
,05/05/2025  07:40:00 p. m.,Magnetic Field in X-Axis : 65404,,,,,,
,05/05/2025  07:40:00 p. m.,Magnetic Field in Y-Axis : 65355,,,,,,
,05/05/2025  07:40:00 p. m.,Magnetic Field in Z-Axis : 65427,,,,,,
,05/05/2025  07:50:00 p. m.,Magnetic Field in X-Axis : 65426,,,,,,
,05/05/2025  07:50:00 p. m.,Magnetic Field in Y-Axis : 65336,,,,,,
,05/05/2025  07:50:00 p. m.,Magnetic Field in Z-Axis : 65436,,,,,,
,05/05/2025  08:00:00 p. m.,Magnetic Field in X-Axis : 65400,,,,,,
,05/05/2025  08:00:00 p. m.,Magnetic Field in Y-Axis : 65339,,,,,,
,05/05/2025  08:00:00 p. m.,Magnetic Field in Z-Axis : 65440,,,,,,
,05/05/2025  08:10:00 p. m.,Magnetic Field in X-Axis : 65427,,,,,,
,05/05/2025  08:10:00 p. m.,Magnetic Field in Y-Axis : 65348,,,,,,
,05/05/2025  08:10:00 p. m.,Magnetic Field in Z-Axis : 65376,,,,,,
,05/05/2025  08:20:00 p. m.,Magnetic Field in X-Axis : 65413,,,,,,
,05/05/2025  08:20:00 p. m.,Magnetic Field in Y-Axis : 65354,,,,,,
,05/05/2025  08:20:00 p. m.,Magnetic Field in Z-Axis : 65369,,,,,,
,05/05/2025  08:30:00 p. m.,Magnetic Field in X-Axis : 65417,,,,,,
,05/05/2025  08:30:00 p. m.,Magnetic Field in Y-Axis : 65324,,,,,,
,05/05/2025  08:30:00 p. m.,Magnetic Field in Z-Axis : 65410,,,,,,
,05/05/2025  08:40:00 p. m.,Magnetic Field in X-Axis : 65424,,,,,,
,05/05/2025  08:40:00 p. m.,Magnetic Field in Y-Axis : 65321,,,,,,
,05/05/2025  08:40:00 p. m.,Magnetic Field in Z-Axis : 65373,,,,,,
,05/05/2025  08:50:00 p. m.,Magnetic Field in X-Axis : 65423,,,,,,
,05/05/2025  08:50:00 p. m.,Magnetic Field in Y-Axis : 65349,,,,,,
,05/05/2025  08:50:00 p. m.,Magnetic Field in Z-Axis : 65477,,,,,,
,05/05/2025  09:00:00 p. m.,Magnetic Field in X-Axis : 65426,,,,,,
,05/05/2025  09:00:00 p. m.,Magnetic Field in Y-Axis : 65324,,,,,,
,05/05/2025  09:00:00 p. m.,Magnetic Field in Z-Axis : 65396,,,,,,
,05/05/2025  09:10:00 p. m.,Magnetic Field in X-Axis : 65421,,,,,,
,05/05/2025  09:10:00 p. m.,Magnetic Field in Y-Axis : 65320,,,,,,
,05/05/2025  09:10:00 p. m.,Magnetic Field in Z-Axis : 65381,,,,,,
,05/05/2025  09:20:00 p. m.,Magnetic Field in X-Axis : 65431,,,,,,
,05/05/2025  09:20:00 p. m.,Magnetic Field in Y-Axis : 65330,,,,,,
,05/05/2025  09:20:00 p. m.,Magnetic Field in Z-Axis : 65448,,,,,,
,05/05/2025  09:30:00 p. m.,Magnetic Field in X-Axis : 65425,,,,,,
,05/05/2025  09:30:00 p. m.,Magnetic Field in Y-Axis : 65344,,,,,,
,05/05/2025  09:30:00 p. m.,Magnetic Field in Z-Axis : 65449,,,,,,
,05/05/2025  09:40:00 p. m.,Magnetic Field in X-Axis : 65426,,,,,,
,05/05/2025  09:40:00 p. m.,Magnetic Field in Y-Axis : 65346,,,,,,
,05/05/2025  09:40:00 p. m.,Magnetic Field in Z-Axis : 65412,,,,,,
,05/05/2025  09:50:00 p. m.,Magnetic Field in X-Axis : 65412,,,,,,
,05/05/2025  09:50:00 p. m.,Magnetic Field in Y-Axis : 65352,,,,,,
,05/05/2025  09:50:00 p. m.,Magnetic Field in Z-Axis : 65461,,,,,,
,05/05/2025  10:00:00 p. m.,Magnetic Field in X-Axis : 65408,,,,,,
,05/05/2025  10:00:00 p. m.,Magnetic Field in Y-Axis : 65354,,,,,,
,05/05/2025  10:00:00 p. m.,Magnetic Field in Z-Axis : 65364,,,,,,
,05/05/2025  10:10:00 p. m.,Magnetic Field in X-Axis : 65420,,,,,,
,05/05/2025  10:10:00 p. m.,Magnetic Field in Y-Axis : 65325,,,,,,
,05/05/2025  10:10:00 p. m.,Magnetic Field in Z-Axis : 65455,,,,,,
,05/05/2025  10:20:00 p. m.,Magnetic Field in X-Axis : 65416,,,,,,
,05/05/2025  10:20:00 p. m.,Magnetic Field in Y-Axis : 65324,,,,,,
,05/05/2025  10:20:00 p. m.,Magnetic Field in Z-Axis : 65458,,,,,,
,05/05/2025  10:30:00 p. m.,Magnetic Field in X-Axis : 65404,,,,,,
,05/05/2025  10:30:00 p. m.,Magnetic Field in Y-Axis : 65357,,,,,,
,05/05/2025  10:30:00 p. m.,Magnetic Field in Z-Axis : 65366,,,,,,
,05/05/2025  10:40:00 p. m.,Magnetic Field in X-Axis : 65420,,,,,,
,05/05/2025  10:40:00 p. m.,Magnetic Field in Y-Axis : 65342,,,,,,
,05/05/2025  10:40:00 p. m.,Magnetic Field in Z-Axis : 65464,,,,,,
,05/05/2025  10:50:00 p. m.,Magnetic Field in X-Axis : 65420,,,,,,
,05/05/2025  10:50:00 p. m.,Magnetic Field in Y-Axis : 65356,,,,,,
,05/05/2025  10:50:00 p. m.,Magnetic Field in Z-Axis : 65437,,,,,,
,05/05/2025  11:00:00 p. m.,Magnetic Field in X-Axis : 65409,,,,,,
,05/05/2025  11:00:00 p. m.,Magnetic Field in Y-Axis : 65338,,,,,,
,05/05/2025  11:00:00 p. m.,Magnetic Field in Z-Axis : 65380,,,,,,
,05/05/2025  11:10:00 p. m.,Magnetic Field in X-Axis : 65420,,,,,,
,05/05/2025  11:10:00 p. m.,Magnetic Field in Y-Axis : 65333,,,,,,
,05/05/2025  11:10:00 p. m.,Magnetic Field in Z-Axis : 65436,,,,,,
,05/05/2025  11:20:00 p. m.,Magnetic Field in X-Axis : 65413,,,,,,
,05/05/2025  11:20:00 p. m.,Magnetic Field in Y-Axis : 65320,,,,,,
,05/05/2025  11:20:00 p. m.,Magnetic Field in Z-Axis : 65414,,,,,,
,05/05/2025  11:30:00 p. m.,Magnetic Field in X-Axis : 65412,,,,,,
,05/05/2025  11:30:00 p. m.,Magnetic Field in Y-Axis : 65332,,,,,,
,05/05/2025  11:30:00 p. m.,Magnetic Field in Z-Axis : 65367,,,,,,
,05/05/2025  11:40:00 p. m.,Magnetic Field in X-Axis : 65429,,,,,,
,05/05/2025  11:40:00 p. m.,Magnetic Field in Y-Axis : 65320,,,,,,
,05/05/2025  11:40:00 p. m.,Magnetic Field in Z-Axis : 65476,,,,,,
,05/05/2025  11:50:00 p. m.,Magnetic Field in X-Axis : 65407,,,,,,
,05/05/2025  11:50:00 p. m.,Magnetic Field in Y-Axis : 65351,,,,,,
,05/05/2025  11:50:00 p. m.,Magnetic Field in Z-Axis : 65397,,,,,,
,06/05/2025  12:00:00 a. m.,Magnetic Field in X-Axis : 65427,,,,,,
,06/05/2025  12:00:00 a. m.,Magnetic Field in Y-Axis : 65350,,,,,,
,06/05/2025  12:00:00 a. m.,Magnetic Field in Z-Axis : 65435,,,,,,
,06/05/2025  12:10:00 a. m.,Magnetic Field in X-Axis : 65406,,,,,,
,06/05/2025  12:10:00 a. m.,Magnetic Field in Y-Axis : 65345,,,,,,
,06/05/2025  12:10:00 a. m.,Magnetic Field in Z-Axis : 65397,,,,,,
,06/05/2025  12:20:00 a. m.,Magnetic Field in X-Axis : 65421,,,,,,
,06/05/2025  12:20:00 a. m.,Magnetic Field in Y-Axis : 65322,,,,,,
,06/05/2025  12:20:00 a. m.,Magnetic Field in Z-Axis : 65413,,,,,,
,06/05/2025  12:30:00 a. m.,Magnetic Field in X-Axis : 65411,,,,,,
,06/05/2025  12:30:00 a. m.,Magnetic Field in Y-Axis : 65320,,,,,,
,06/05/2025  12:30:00 a. m.,Magnetic Field in Z-Axis : 65417,,,,,,
,06/05/2025  12:40:00 a. m.,Magnetic Field in X-Axis : 65411,,,,,,
,06/05/2025  12:40:00 a. m.,Magnetic Field in Y-Axis : 65324,,,,,,
,06/05/2025  12:40:00 a. m.,Magnetic Field in Z-Axis : 65457,,,,,,
,06/05/2025  12:50:00 a. m.,Magnetic Field in X-Axis : 65429,,,,,,
,06/05/2025  12:50:00 a. m.,Magnetic Field in Y-Axis : 65336,,,,,,
,06/05/2025  12:50:00 a. m.,Magnetic Field in Z-Axis : 65475,,,,,,
,06/05/2025  01:00:00 a. m.,Magnetic Field in X-Axis : 65430,,,,,,
,06/05/2025  01:00:00 a. m.,Magnetic Field in Y-Axis : 65342,,,,,,
,06/05/2025  01:00:00 a. m.,Magnetic Field in Z-Axis : 65442,,,,,,
,06/05/2025  01:10:00 a. m.,Magnetic Field in X-Axis : 65404,,,,,,
,06/05/2025  01:10:00 a. m.,Magnetic Field in Y-Axis : 65340,,,,,,
,06/05/2025  01:10:00 a. m.,Magnetic Field in Z-Axis : 65377,,,,,,
,06/05/2025  01:20:00 a. m.,Magnetic Field in X-Axis : 65401,,,,,,
,06/05/2025  01:20:00 a. m.,Magnetic Field in Y-Axis : 65330,,,,,,
,06/05/2025  01:20:00 a. m.,Magnetic Field in Z-Axis : 65414,,,,,,
,06/05/2025  01:30:00 a. m.,Magnetic Field in X-Axis : 65406,,,,,,
,06/05/2025  01:30:00 a. m.,Magnetic Field in Y-Axis : 65357,,,,,,
,06/05/2025  01:30:00 a. m.,Magnetic Field in Z-Axis : 65427,,,,,,
,06/05/2025  01:40:00 a. m.,Magnetic Field in X-Axis : 65427,,,,,,
,06/05/2025  01:40:00 a. m.,Magnetic Field in Y-Axis : 65353,,,,,,
,06/05/2025  01:40:00 a. m.,Magnetic Field in Z-Axis : 65401,,,,,,
,06/05/2025  01:50:00 a. m.,Magnetic Field in X-Axis : 65417,,,,,,
,06/05/2025  01:50:00 a. m.,Magnetic Field in Y-Axis : 65353,,,,,,
,06/05/2025  01:50:00 a. m.,Magnetic Field in Z-Axis : 65445,,,,,,
,06/05/2025  02:00:00 a. m.,Magnetic Field in X-Axis : 65429,,,,,,
,06/05/2025  02:00:00 a. m.,Magnetic Field in Y-Axis : 65334,,,,,,
,06/05/2025  02:00:00 a. m.,Magnetic Field in Z-Axis : 65454,,,,,,
,06/05/2025  02:10:00 a. m.,Magnetic Field in X-Axis : 65418,,,,,,
,06/05/2025  02:10:00 a. m.,Magnetic Field in Y-Axis : 65353,,,,,,
,06/05/2025  02:10:00 a. m.,Magnetic Field in Z-Axis : 65415,,,,,,
,06/05/2025  02:20:00 a. m.,Magnetic Field in X-Axis : 65424,,,,,,
,06/05/2025  02:20:00 a. m.,Magnetic Field in Y-Axis : 65357,,,,,,
,06/05/2025  02:20:00 a. m.,Magnetic Field in Z-Axis : 65460,,,,,,
,06/05/2025  02:30:00 a. m.,Magnetic Field in X-Axis : 65423,,,,,,
,06/05/2025  02:30:00 a. m.,Magnetic Field in Y-Axis : 65334,,,,,,
,06/05/2025  02:30:00 a. m.,Magnetic Field in Z-Axis : 65393,,,,,,
,06/05/2025  02:40:00 a. m.,Magnetic Field in X-Axis : 65422,,,,,,
,06/05/2025  02:40:00 a. m.,Magnetic Field in Y-Axis : 65336,,,,,,
,06/05/2025  02:40:00 a. m.,Magnetic Field in Z-Axis : 65368,,,,,,
,06/05/2025  02:50:00 a. m.,Magnetic Field in X-Axis : 65428,,,,,,
,06/05/2025  02:50:00 a. m.,Magnetic Field in Y-Axis : 65323,,,,,,
,06/05/2025  02:50:00 a. m.,Magnetic Field in Z-Axis : 65373,,,,,,
,06/05/2025  03:00:00 a. m.,Magnetic Field in X-Axis : 65423,,,,,,
,06/05/2025  03:00:00 a. m.,Magnetic Field in Y-Axis : 65336,,,,,,
,06/05/2025  03:00:00 a. m.,Magnetic Field in Z-Axis : 65437,,,,,,
,06/05/2025  03:10:00 a. m.,Magnetic Field in X-Axis : 65416,,,,,,
,06/05/2025  03:10:00 a. m.,Magnetic Field in Y-Axis : 65339,,,,,,
,06/05/2025  03:10:00 a. m.,Magnetic Field in Z-Axis : 65451,,,,,,
,06/05/2025  03:20:00 a. m.,Magnetic Field in X-Axis : 65404,,,,,,
,06/05/2025  03:20:00 a. m.,Magnetic Field in Y-Axis : 65353,,,,,,
,06/05/2025  03:20:00 a. m.,Magnetic Field in Z-Axis : 65369,,,,,,
,06/05/2025  03:30:00 a. m.,Magnetic Field in X-Axis : 65420,,,,,,
,06/05/2025  03:30:00 a. m.,Magnetic Field in Y-Axis : 65321,,,,,,
,06/05/2025  03:30:00 a. m.,Magnetic Field in Z-Axis : 65440,,,,,,
,06/05/2025  03:40:00 a. m.,Magnetic Field in X-Axis : 65429,,,,,,
,06/05/2025  03:40:00 a. m.,Magnetic Field in Y-Axis : 65330,,,,,,
,06/05/2025  03:40:00 a. m.,Magnetic Field in Z-Axis : 65478,,,,,,
,06/05/2025  03:50:00 a. m.,Magnetic Field in X-Axis : 65414,,,,,,
,06/05/2025  03:50:00 a. m.,Magnetic Field in Y-Axis : 65342,,,,,,
,06/05/2025  03:50:00 a. m.,Magnetic Field in Z-Axis : 65418,,,,,,
,06/05/2025  04:00:00 a. m.,Magnetic Field in X-Axis : 65415,,,,,,
,06/05/2025  04:00:00 a. m.,Magnetic Field in Y-Axis : 65350,,,,,,
,06/05/2025  04:00:00 a. m.,Magnetic Field in Z-Axis : 65438,,,,,,
,06/05/2025  04:10:00 a. m.,Magnetic Field in X-Axis : 65421,,,,,,
,06/05/2025  04:10:00 a. m.,Magnetic Field in Y-Axis : 65335,,,,,,
,06/05/2025  04:10:00 a. m.,Magnetic Field in Z-Axis : 65371,,,,,,
,06/05/2025  04:20:00 a. m.,Magnetic Field in X-Axis : 65403,,,,,,
,06/05/2025  04:20:00 a. m.,Magnetic Field in Y-Axis : 65359,,,,,,
,06/05/2025  04:20:00 a. m.,Magnetic Field in Z-Axis : 65367,,,,,,
,06/05/2025  04:30:00 a. m.,Magnetic Field in X-Axis : 65423,,,,,,
,06/05/2025  04:30:00 a. m.,Magnetic Field in Y-Axis : 65344,,,,,,
,06/05/2025  04:30:00 a. m.,Magnetic Field in Z-Axis : 65430,,,,,,
,06/05/2025  04:40:00 a. m.,Magnetic Field in X-Axis : 65431,,,,,,
,06/05/2025  04:40:00 a. m.,Magnetic Field in Y-Axis : 65322,,,,,,
,06/05/2025  04:40:00 a. m.,Magnetic Field in Z-Axis : 65390,,,,,,
,06/05/2025  04:50:00 a. m.,Magnetic Field in X-Axis : 65428,,,,,,
,06/05/2025  04:50:00 a. m.,Magnetic Field in Y-Axis : 65351,,,,,,
,06/05/2025  04:50:00 a. m.,Magnetic Field in Z-Axis : 65413,,,,,,
,06/05/2025  05:00:00 a. m.,Magnetic Field in X-Axis : 65428,,,,,,
,06/05/2025  05:00:00 a. m.,Magnetic Field in Y-Axis : 65338,,,,,,
,06/05/2025  05:00:00 a. m.,Magnetic Field in Z-Axis : 65384,,,,,,
,06/05/2025  05:10:00 a. m.,Magnetic Field in X-Axis : 65404,,,,,,
,06/05/2025  05:10:00 a. m.,Magnetic Field in Y-Axis : 65337,,,,,,
,06/05/2025  05:10:00 a. m.,Magnetic Field in Z-Axis : 65455,,,,,,
,06/05/2025  05:20:00 a. m.,Magnetic Field in X-Axis : 65409,,,,,,
,06/05/2025  05:20:00 a. m.,Magnetic Field in Y-Axis : 65341,,,,,,
,06/05/2025  05:20:00 a. m.,Magnetic Field in Z-Axis : 65384,,,,,,
,06/05/2025  05:30:00 a. m.,Magnetic Field in X-Axis : 65405,,,,,,
,06/05/2025  05:30:00 a. m.,Magnetic Field in Y-Axis : 65320,,,,,,
,06/05/2025  05:30:00 a. m.,Magnetic Field in Z-Axis : 65368,,,,,,
,06/05/2025  05:40:00 a. m.,Magnetic Field in X-Axis : 65408,,,,,,
,06/05/2025  05:40:00 a. m.,Magnetic Field in Y-Axis : 65331,,,,,,
,06/05/2025  05:40:00 a. m.,Magnetic Field in Z-Axis : 65453,,,,,,
,06/05/2025  05:50:00 a. m.,Magnetic Field in X-Axis : 65413,,,,,,
,06/05/2025  05:50:00 a. m.,Magnetic Field in Y-Axis : 65353,,,,,,
,06/05/2025  05:50:00 a. m.,Magnetic Field in Z-Axis : 65412,,,,,,
,06/05/2025  06:00:00 a. m.,Magnetic Field in X-Axis : 65413,,,,,,
,06/05/2025  06:00:00 a. m.,Magnetic Field in Y-Axis : 65345,,,,,,
,06/05/2025  06:00:00 a. m.,Magnetic Field in Z-Axis : 65408,,,,,,
,06/05/2025  06:10:00 a. m.,Magnetic Field in X-Axis : 65426,,,,,,
,06/05/2025  06:10:00 a. m.,Magnetic Field in Y-Axis : 65328,,,,,,
,06/05/2025  06:10:00 a. m.,Magnetic Field in Z-Axis : 65389,,,,,,
,06/05/2025  06:20:00 a. m.,Magnetic Field in X-Axis : 65424,,,,,,
,06/05/2025  06:20:00 a. m.,Magnetic Field in Y-Axis : 65341,,,,,,
,06/05/2025  06:20:00 a. m.,Magnetic Field in Z-Axis : 65474,,,,,,
,06/05/2025  06:30:00 a. m.,Magnetic Field in X-Axis : 65423,,,,,,
,06/05/2025  06:30:00 a. m.,Magnetic Field in Y-Axis : 65349,,,,,,
,06/05/2025  06:30:00 a. m.,Magnetic Field in Z-Axis : 65470,,,,,,
,06/05/2025  06:40:00 a. m.,Magnetic Field in X-Axis : 65430,,,,,,
,06/05/2025  06:40:00 a. m.,Magnetic Field in Y-Axis : 65336,,,,,,
,06/05/2025  06:40:00 a. m.,Magnetic Field in Z-Axis : 65389,,,,,,
,06/05/2025  06:50:00 a. m.,Magnetic Field in X-Axis : 65403,,,,,,
,06/05/2025  06:50:00 a. m.,Magnetic Field in Y-Axis : 65320,,,,,,
,06/05/2025  06:50:00 a. m.,Magnetic Field in Z-Axis : 65371,,,,,,
,06/05/2025  07:00:00 a. m.,Magnetic Field in X-Axis : 65416,,,,,,
,06/05/2025  07:00:00 a. m.,Magnetic Field in Y-Axis : 65354,,,,,,
,06/05/2025  07:00:00 a. m.,Magnetic Field in Z-Axis : 65415,,,,,,
,06/05/2025  07:10:00 a. m.,Magnetic Field in X-Axis : 65414,,,,,,
,06/05/2025  07:10:00 a. m.,Magnetic Field in Y-Axis : 65341,,,,,,
,06/05/2025  07:10:00 a. m.,Magnetic Field in Z-Axis : 65377,,,,,,
,06/05/2025  07:20:00 a. m.,Magnetic Field in X-Axis : 65425,,,,,,
,06/05/2025  07:20:00 a. m.,Magnetic Field in Y-Axis : 65347,,,,,,
,06/05/2025  07:20:00 a. m.,Magnetic Field in Z-Axis : 65450,,,,,,
,06/05/2025  07:30:00 a. m.,Magnetic Field in X-Axis : 65413,,,,,,
,06/05/2025  07:30:00 a. m.,Magnetic Field in Y-Axis : 65343,,,,,,
,06/05/2025  07:30:00 a. m.,Magnetic Field in Z-Axis : 65365,,,,,,
,06/05/2025  07:40:00 a. m.,Magnetic Field in X-Axis : 65412,,,,,,
,06/05/2025  07:40:00 a. m.,Magnetic Field in Y-Axis : 65345,,,,,,
,06/05/2025  07:40:00 a. m.,Magnetic Field in Z-Axis : 65377,,,,,,
,06/05/2025  07:50:00 a. m.,Magnetic Field in X-Axis : 65426,,,,,,
,06/05/2025  07:50:00 a. m.,Magnetic Field in Y-Axis : 65326,,,,,,
,06/05/2025  07:50:00 a. m.,Magnetic Field in Z-Axis : 65366,,,,,,
,06/05/2025  08:00:00 a. m.,Magnetic Field in X-Axis : 65414,,,,,,
,06/05/2025  08:00:00 a. m.,Magnetic Field in Y-Axis : 65342,,,,,,
,06/05/2025  08:00:00 a. m.,Magnetic Field in Z-Axis : 65473,,,,,,
